,Gender,Married,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Applicant_log,CoapplicantIncome_log,LoanAmount_log,new_income,loan,EMI,Dependents_1,Dependents_2,Dependents_3,Property_Area_Semiurban,Property_Area_Urban
350,1,1,0,0,9083.0,0.0,228.0,360.0,1.0,1,9.114269903225448,0.0,5.43372200355424,0,0,0.6333333333333333,0,0,0,1,0
351,1,0,0,0,8750.0,4167.0,164.75,360.0,1.0,0,9.076923258535832,8.335191583433202,5.733341276897746,0,0,0.8555555555555555,0,0,0,0,0
352,1,1,0,0,2666.0,2083.0,95.0,360.0,1.0,1,7.888709524182015,7.642044402873258,4.564348191467836,0,0,0.2638888888888889,0,0,1,0,0
353,0,1,0,1,5500.0,0.0,105.0,360.0,1.0,0,8.612685172875459,0.0,4.663439094112067,0,0,0.2916666666666667,0,0,0,0,0
354,0,1,0,0,2423.0,505.0,130.0,360.0,1.0,1,7.793174347189205,6.226536669287466,4.875197323201151,0,0,0.3611111111111111,0,0,0,1,0
355,0,0,0,0,3813.0,0.0,116.0,180.0,1.0,1,8.246433786160365,0.0,4.762173934797756,0,0,0.6444444444444445,0,0,0,0,1
356,1,1,0,0,8333.0,3167.0,165.0,360.0,1.0,1,9.0280988119824,8.060855752934316,5.111987788356544,0,0,0.4583333333333333,0,1,0,0,0
357,1,1,0,0,3875.0,0.0,67.0,360.0,1.0,0,8.262558973010657,0.0,4.219507705176107,0,0,0.18611111111111112,1,0,0,0,1
358,1,1,1,0,3000.0,1666.0,100.0,480.0,1.0,0,8.006700845440367,7.418780882750794,4.61512051684126,0,0,0.20833333333333334,0,0,0,0,1
359,1,1,0,0,5167.0,3167.0,200.0,360.0,1.0,1,8.550241045462437,8.060855752934316,5.303304908059076,0,0,0.5555555555555556,0,0,1,1,0
360,0,0,0,0,4723.0,0.0,81.0,360.0,1.0,0,8.460411177317253,0.0,4.406719247264253,0,0,0.225,1,0,0,1,0
361,1,1,0,0,5000.0,3667.0,236.0,360.0,1.0,1,8.517393171418904,8.207401833376355,5.4680601411351315,0,0,0.6555555555555556,0,1,0,1,0
362,1,1,0,0,4750.0,2333.0,130.0,360.0,1.0,1,8.46611040118692,7.755338812846501,4.875197323201151,0,0,0.3611111111111111,0,0,0,0,1
363,1,1,0,0,3013.0,3033.0,95.0,300.0,1.0,1,8.01102337918644,8.017637159908478,4.564348191467836,0,0,0.31666666666666665,0,0,0,0,1
364,1,0,0,1,6822.0,0.0,141.0,360.0,1.0,1,8.828054536815424,0.0,4.955827057601261,0,0,0.39166666666666666,0,0,0,0,0
365,1,0,1,0,6216.0,0.0,133.0,360.0,1.0,0,8.735042754269337,0.0,4.897839799950911,0,0,0.36944444444444446,0,0,0,0,0
366,1,0,0,0,2500.0,0.0,96.0,480.0,1.0,0,7.824445930877619,0.0,4.574710978503383,0,0,0.2,0,0,0,1,0
367,1,0,0,0,5124.0,0.0,124.0,342.0,1.0,0,8.54188580400661,0.0,4.8283137373023015,0,0,0.36257309941520466,0,0,0,0,0
368,1,1,0,0,6325.0,0.0,175.0,360.0,1.0,1,8.752423403865594,0.0,5.170483995038151,0,0,0.4861111111111111,1,0,0,1,0
369,1,1,0,0,19730.0,5266.0,164.75,360.0,1.0,0,9.889946281969461,8.569216219483389,6.3473892096560105,0,0,1.5833333333333333,0,0,0,0,0
370,0,0,0,1,15759.0,0.0,55.0,360.0,1.0,1,9.66523036341187,0.0,4.02535169073515,0,0,0.1527777777777778,0,0,0,1,0
371,1,1,0,0,5185.0,0.0,155.0,360.0,1.0,1,8.55371796609861,0.0,5.049856007249537,0,0,0.4305555555555556,0,1,0,1,0
372,1,1,0,1,9323.0,2297.25,164.75,300.0,1.0,1,9.140347000155648,8.971321471503682,5.942799375126701,0,0,1.2666666666666666,0,1,0,0,0
373,1,0,0,0,3062.0,1987.0,111.0,180.0,1.0,0,8.027150106832774,7.59488438721652,4.718498871295094,0,0,0.6166666666666667,1,0,0,0,1
374,0,0,0,0,2764.0,1459.0,110.0,360.0,1.0,1,7.9247959139564355,7.286191714702382,4.709530201312334,0,0,0.3055555555555556,0,0,0,0,1
375,1,1,0,0,4817.0,923.0,120.0,180.0,1.0,1,8.480114183174816,6.828712071641684,4.795790545596741,0,0,0.6666666666666666,0,0,0,0,1
376,1,1,0,0,8750.0,4996.0,130.0,360.0,1.0,1,9.076923258535832,8.516593011344206,4.875197323201151,0,0,0.3611111111111111,0,0,1,0,0
377,1,1,0,0,4310.0,0.0,130.0,360.0,1.0,1,8.368925174747135,0.0,4.875197323201151,0,0,0.3611111111111111,0,0,0,1,0
378,1,0,0,0,3069.0,0.0,71.0,480.0,1.0,0,8.029432840581244,0.0,4.276666119016055,0,0,0.14791666666666667,0,0,0,0,1
379,1,1,0,0,5391.0,0.0,130.0,360.0,1.0,1,8.592671652592143,0.0,4.875197323201151,0,0,0.3611111111111111,0,1,0,0,1
380,1,1,0,0,3333.0,2500.0,128.0,360.0,1.0,1,8.111928063310739,7.824445930877619,4.859812404361672,0,0,0.35555555555555557,0,0,0,1,0
381,1,0,0,0,5941.0,4232.0,164.75,360.0,1.0,1,8.689801056022553,8.350666240520924,5.6937321388027,0,0,0.8222222222222222,0,0,0,1,0
382,0,0,0,0,6000.0,0.0,156.0,360.0,1.0,1,8.699681400989514,0.0,5.056245805348308,0,0,0.43333333333333335,0,0,0,0,1
383,1,0,0,1,7167.0,0.0,128.0,360.0,1.0,1,8.877381954654766,0.0,4.859812404361672,0,0,0.35555555555555557,0,0,0,0,1
384,1,1,0,0,4566.0,0.0,100.0,360.0,1.0,0,8.426611813185,0.0,4.61512051684126,0,0,0.2777777777777778,0,1,0,0,1
385,1,0,0,0,3667.0,0.0,113.0,180.0,1.0,1,8.207401833376355,0.0,4.736198448394496,0,0,0.6277777777777778,1,0,0,0,1
386,1,0,1,0,2346.0,1600.0,132.0,360.0,1.0,1,7.760893195851024,7.3783837129967145,4.890349128221754,0,0,0.36666666666666664,0,0,0,1,0
387,1,1,1,0,3010.0,3136.0,146.41216216216216,360.0,1.0,0,8.010027528481734,8.051022208190679,4.9932324876279095,0,0,0.40670045045045045,0,0,0,0,1
388,1,1,0,0,2333.0,2417.0,136.0,360.0,1.0,1,7.755338812846501,7.790696031174738,4.919980925828125,0,0,0.37777777777777777,0,0,0,0,1
389,1,1,0,0,5488.0,0.0,125.0,360.0,1.0,1,8.610501368549889,0.0,4.836281906951478,0,0,0.3472222222222222,0,0,0,0,0
390,1,0,0,0,9167.0,0.0,185.0,360.0,1.0,1,9.12347443895452,0.0,5.225746673713202,0,0,0.5138888888888888,0,0,1,0,0
391,1,1,0,0,9504.0,0.0,164.75,360.0,1.0,1,9.15957325492253,0.0,5.62040086571715,0,0,0.7638888888888888,0,0,1,0,0
392,1,1,0,0,2583.0,2115.0,120.0,360.0,1.0,1,7.857093864902493,7.65728279297819,4.795790545596741,0,0,0.3333333333333333,0,0,0,0,1
393,1,1,1,0,1993.0,1625.0,113.0,180.0,1.0,1,7.597897950521784,7.3938782901077555,4.736198448394496,0,0,0.6277777777777778,0,1,0,1,0
394,1,1,0,0,3100.0,1400.0,113.0,360.0,1.0,1,8.03947991910045,7.244941546337007,4.736198448394496,0,0,0.3138888888888889,0,1,0,0,1
395,1,1,0,0,3276.0,484.0,135.0,360.0,1.0,1,8.094683648698815,6.184148890937483,4.912654885736052,0,0,0.375,0,1,0,1,0
396,0,0,0,0,3180.0,0.0,71.0,360.0,1.0,0,8.064950891749143,0.0,4.276666119016055,0,0,0.19722222222222222,0,0,0,0,1
397,1,1,0,0,3033.0,1459.0,95.0,360.0,1.0,1,8.017637159908478,7.286191714702382,4.564348191467836,0,0,0.2638888888888889,0,0,0,0,1
398,1,0,1,0,3902.0,1666.0,109.0,360.0,1.0,1,8.269500767180615,7.418780882750794,4.700480365792417,0,0,0.30277777777777776,0,0,0,0,0
399,0,0,0,0,1500.0,1800.0,103.0,360.0,1.0,0,7.313886831633462,7.496097345175956,4.6443908991413725,0,0,0.2861111111111111,0,0,0,1,0
400,1,1,1,0,2889.0,0.0,45.0,180.0,1.0,0,7.969011781106478,0.0,3.828641396489095,0,0,0.25,0,1,0,0,1
401,1,0,1,0,2755.0,0.0,65.0,300.0,1.0,0,7.9215356321335495,0.0,4.189654742026425,0,0,0.21666666666666667,0,0,0,0,0
402,1,0,0,0,2500.0,2297.25,103.0,360.0,1.0,1,7.824445930877619,9.90353755128617,4.6443908991413725,0,0,0.2861111111111111,0,0,0,1,0
403,0,0,1,0,1963.0,0.0,53.0,360.0,1.0,1,7.582738488914411,0.0,3.9889840465642745,0,0,0.14722222222222223,0,0,0,1,0
404,0,0,0,1,7441.0,0.0,194.0,360.0,1.0,0,8.914894908906568,0.0,5.272999558563747,0,0,0.5388888888888889,0,0,0,0,0
405,0,0,0,0,4547.0,0.0,115.0,360.0,1.0,1,8.422442854870427,0.0,4.7535901911063645,0,0,0.3194444444444444,0,0,0,1,0
406,1,1,1,0,2167.0,2400.0,115.0,360.0,1.0,1,7.681560362559537,7.783640596221253,4.7535901911063645,0,0,0.3194444444444444,0,0,0,0,1
407,0,0,1,0,2213.0,0.0,66.0,360.0,1.0,1,7.7025561132685825,0.0,4.204692619390966,0,0,0.18333333333333332,0,0,0,0,0
408,1,1,0,0,8300.0,0.0,152.0,300.0,1.0,0,9.024131268455035,0.0,5.030437921392435,0,0,0.5066666666666667,1,0,0,1,0
409,1,1,0,0,81000.0,0.0,164.75,360.0,1.0,0,11.302216779257382,0.0,5.8888779583328805,0,0,1.0,0,0,1,0,0
410,0,0,1,1,3867.0,0.0,62.0,360.0,1.0,0,8.260492856573185,0.0,4.143134726391533,0,0,0.17222222222222222,1,0,0,1,0
411,1,1,0,0,6256.0,0.0,160.0,360.0,1.0,1,8.741456115998364,0.0,5.081404364984463,0,0,0.4444444444444444,0,0,0,0,1
412,1,1,1,0,6096.0,0.0,218.0,360.0,1.0,0,8.715552125907816,0.0,5.389071729816501,0,0,0.6055555555555555,0,0,0,0,0
413,1,1,1,0,2253.0,2033.0,110.0,360.0,1.0,1,7.720461694599722,7.617759576608505,4.709530201312334,0,0,0.3055555555555556,0,0,0,0,0
414,0,1,1,0,2149.0,3237.0,178.0,360.0,1.0,0,7.673223121121708,8.08271113423758,5.187385805840755,0,0,0.49444444444444446,0,0,0,1,0
415,0,0,0,0,2995.0,0.0,60.0,360.0,1.0,1,8.005033344637111,0.0,4.110873864173311,0,0,0.16666666666666666,0,0,0,0,1
416,0,0,0,0,2600.0,0.0,160.0,360.0,1.0,0,7.8636512654486515,0.0,5.081404364984463,0,0,0.4444444444444444,1,0,0,0,1
417,1,1,0,1,1600.0,2297.25,239.0,360.0,1.0,0,7.3783837129967145,9.90353755128617,5.480638923341991,0,0,0.6638888888888889,0,1,0,0,1
418,1,1,0,0,1025.0,2773.0,112.0,360.0,1.0,1,6.933423025730715,7.928045600874777,4.727387818712341,0,0,0.3111111111111111,0,0,0,0,0
419,1,1,0,0,3246.0,1417.0,138.0,360.0,1.0,1,8.085486772102845,7.257002707092073,4.9344739331306915,0,0,0.38333333333333336,0,0,0,1,0
420,1,1,0,0,5829.0,0.0,138.0,360.0,1.0,1,8.670772279344538,0.0,4.9344739331306915,0,0,0.38333333333333336,0,0,0,0,0
421,0,0,1,0,2720.0,0.0,80.0,342.0,1.0,0,7.908754738783246,0.0,4.394449154672439,0,0,0.23391812865497075,0,0,0,0,1
422,1,1,0,0,1820.0,1719.0,100.0,360.0,1.0,1,7.507141079727608,7.450079569807499,4.61512051684126,0,0,0.2777777777777778,0,0,0,0,1
423,1,1,0,0,7250.0,1667.0,110.0,342.0,1.0,0,8.888894669371593,7.419380582918692,4.709530201312334,0,0,0.3216374269005848,1,0,0,0,1
424,1,1,0,0,14880.0,0.0,96.0,360.0,1.0,1,9.60784051043005,0.0,4.574710978503383,0,0,0.26666666666666666,0,0,0,1,0
425,1,1,0,0,2666.0,4300.0,121.0,360.0,1.0,1,7.888709524182015,8.366602832783736,4.804021044733257,0,0,0.33611111111111114,0,0,0,0,0
426,0,0,1,0,4606.0,0.0,81.0,360.0,1.0,0,8.435332164935916,0.0,4.406719247264253,0,0,0.225,1,0,0,0,0
427,1,1,0,0,5935.0,0.0,133.0,360.0,1.0,1,8.688790784847216,0.0,4.897839799950911,0,0,0.36944444444444446,0,1,0,1,0
428,1,1,0,0,2920.0,16.12,87.0,360.0,1.0,1,7.979681302387741,2.840247370713596,4.477336814478207,0,0,0.24166666666666667,0,0,0,0,0
429,1,0,1,0,2717.0,0.0,60.0,180.0,1.0,1,7.907651594711089,0.0,4.110873864173311,0,0,0.3333333333333333,0,0,0,0,1
430,0,0,0,1,8624.0,0.0,150.0,360.0,1.0,1,9.062420241899561,0.0,5.017279836814924,0,0,0.4166666666666667,1,0,0,1,0
431,1,0,0,0,6500.0,0.0,105.0,360.0,1.0,0,8.77971129020447,0.0,4.663439094112067,0,0,0.2916666666666667,0,0,0,0,0
432,1,0,0,0,12876.0,0.0,164.75,360.0,1.0,1,9.463198053273784,0.0,6.0063531596017325,0,0,1.125,0,0,0,1,0
433,1,1,0,0,2425.0,2340.0,143.0,360.0,1.0,1,7.793999089503996,7.75833346749091,4.969813299576001,0,0,0.3972222222222222,0,0,0,1,0
434,1,0,0,0,3750.0,0.0,100.0,360.0,1.0,1,8.229777750081887,0.0,4.61512051684126,0,0,0.2777777777777778,0,0,0,0,1
435,0,1,0,0,10047.0,0.0,146.41216216216216,240.0,1.0,1,9.21512888870798,0.0,4.9932324876279095,0,0,0.6100506756756757,0,0,0,1,0
436,1,0,0,0,1926.0,1851.0,50.0,360.0,1.0,1,7.563719668414366,7.524021415206125,3.9318256327243257,0,0,0.1388888888888889,0,0,0,1,0
437,1,1,0,0,2213.0,1125.0,146.41216216216216,360.0,1.0,1,7.7025561132685825,7.026426808699636,4.9932324876279095,0,0,0.40670045045045045,0,0,0,0,1
438,1,0,0,1,10416.0,0.0,187.0,360.0,1.0,0,9.251194365984448,0.0,5.236441962829949,0,0,0.5194444444444445,0,0,0,0,1
439,0,1,1,1,7142.0,0.0,138.0,360.0,1.0,1,8.873888135154973,0.0,4.9344739331306915,0,0,0.38333333333333336,0,0,0,0,0
440,1,0,0,0,3660.0,5064.0,187.0,360.0,1.0,1,8.205491613120236,8.530109416682784,5.236441962829949,0,0,0.5194444444444445,0,0,0,1,0
441,1,1,0,0,7901.0,1833.0,180.0,360.0,1.0,1,8.974871170971337,7.51425465281641,5.198497031265826,0,0,0.5,0,0,0,0,0
442,1,0,1,0,4707.0,1993.0,148.0,360.0,1.0,1,8.457018468380168,7.597897950521784,5.003946305945459,0,0,0.4111111111111111,0,0,1,1,0
443,1,0,0,0,37719.0,0.0,152.0,360.0,1.0,1,10.537945736747394,0.0,5.030437921392435,0,0,0.4222222222222222,1,0,0,1,0
444,1,1,0,0,7333.0,2297.25,175.0,300.0,1.0,1,8.900276348631271,9.0280988119824,5.170483995038151,0,0,0.5833333333333334,0,0,0,0,0
445,1,1,0,1,3466.0,1210.0,130.0,360.0,1.0,1,8.151044945685024,7.099201743553092,4.875197323201151,0,0,0.3611111111111111,1,0,0,0,0
446,1,1,1,0,4652.0,0.0,110.0,360.0,1.0,1,8.445267451844648,0.0,4.709530201312334,0,0,0.3055555555555556,0,1,0,0,0
447,1,1,0,0,3539.0,1376.0,55.0,360.0,1.0,0,8.17188200612782,7.227662498728655,4.02535169073515,0,0,0.1527777777777778,0,0,0,0,0
448,1,1,0,0,3340.0,1710.0,150.0,360.0,1.0,0,8.114025442356757,7.444833273892193,5.017279836814924,0,0,0.4166666666666667,0,1,0,0,0
449,1,0,1,1,2769.0,1542.0,190.0,360.0,1.0,0,7.926602599181384,7.341483852363161,5.25227342804663,0,0,0.5277777777777778,1,0,0,1,0
450,1,1,1,0,2309.0,1255.0,125.0,360.0,1.0,0,7.745002803515839,7.135687347028144,4.836281906951478,0,0,0.3472222222222222,0,1,0,0,0
451,1,1,1,0,1958.0,1456.0,60.0,300.0,1.0,1,7.580189417944541,7.284134806195205,4.110873864173311,0,0,0.2,0,1,0,0,1
452,1,1,0,0,3948.0,1733.0,149.0,360.0,1.0,0,8.28121766128665,7.458186157340487,5.0106352940962555,0,0,0.41388888888888886,0,0,0,0,0
453,1,1,0,0,2483.0,2466.0,90.0,180.0,1.0,1,7.81762544305337,7.810758116529357,4.51085950651685,0,0,0.5,0,0,0,0,0
454,1,0,0,1,7085.0,0.0,84.0,360.0,1.0,1,8.865876285425417,0.0,4.442651256490317,0,0,0.23333333333333334,0,0,0,1,0
455,1,1,0,0,3859.0,0.0,96.0,360.0,1.0,1,8.258422462458876,0.0,4.574710978503383,0,0,0.26666666666666666,0,1,0,1,0
456,1,1,0,0,4301.0,0.0,118.0,360.0,1.0,1,8.366835309827675,0.0,4.77912349311153,0,0,0.3277777777777778,0,0,0,0,1
457,1,1,0,0,3708.0,2569.0,173.0,360.0,1.0,0,8.21851757748959,7.851661177889265,5.159055299214529,0,0,0.48055555555555557,0,0,0,0,1
458,1,0,0,0,4354.0,0.0,136.0,360.0,1.0,1,8.379079889286603,0.0,4.919980925828125,0,0,0.37777777777777777,0,1,0,0,0
459,1,1,0,0,8334.0,0.0,160.0,360.0,1.0,0,9.028218795184895,0.0,5.081404364984463,0,0,0.4444444444444444,0,0,0,1,0
460,1,1,0,1,2083.0,4083.0,160.0,360.0,1.0,1,7.642044402873258,8.314832179284556,5.081404364984463,0,0,0.4444444444444444,0,0,0,1,0
461,1,1,0,0,7740.0,0.0,128.0,180.0,1.0,1,8.954286157204713,0.0,4.859812404361672,0,0,0.7111111111111111,0,0,1,0,1
462,1,1,0,0,3015.0,2188.0,153.0,360.0,1.0,1,8.011686729127847,7.691200097522863,5.0369526024136295,0,0,0.425,0,0,0,0,0
463,0,0,1,0,5191.0,0.0,132.0,360.0,1.0,1,8.554874258383926,0.0,4.890349128221754,0,0,0.36666666666666664,1,0,0,1,0
464,1,0,0,0,4166.0,0.0,98.0,360.0,1.0,0,8.334951631422454,0.0,4.59511985013459,0,0,0.2722222222222222,0,0,0,1,0
465,1,0,0,0,6000.0,0.0,140.0,360.0,1.0,1,8.699681400989514,0.0,4.948759890378168,0,0,0.3888888888888889,0,0,0,0,0
466,1,1,1,0,2947.0,1664.0,70.0,180.0,1.0,0,7.988882253309227,7.417580402414544,4.2626798770413155,0,0,0.3888888888888889,0,0,1,0,1
467,1,1,0,0,16692.0,0.0,110.0,360.0,1.0,1,9.722744748855389,0.0,4.709530201312334,0,0,0.3055555555555556,0,0,0,1,0
468,0,1,1,0,210.0,2917.0,98.0,360.0,1.0,1,5.351858133476067,7.978653729082731,4.59511985013459,0,0,0.2722222222222222,0,1,0,1,0
469,1,1,0,0,4333.0,2451.0,110.0,360.0,1.0,0,8.374246182096304,7.804659297056102,4.709530201312334,0,0,0.3055555555555556,0,0,0,0,1
470,1,1,0,1,3450.0,2079.0,162.0,360.0,1.0,1,8.146419323098003,7.640123172695364,5.093750200806762,0,0,0.45,1,0,0,1,0
471,1,1,1,0,2653.0,1500.0,113.0,180.0,1.0,0,7.8838232148921525,7.313886831633462,4.736198448394496,0,0,0.6277777777777778,1,0,0,0,0
472,1,1,0,0,4691.0,0.0,100.0,360.0,1.0,1,8.453614209773367,0.0,4.61512051684126,0,0,0.2777777777777778,0,0,1,1,0
473,0,0,0,1,2500.0,0.0,93.0,360.0,1.0,1,7.824445930877619,0.0,4.543294782270004,0,0,0.25833333333333336,0,0,0,0,1
474,1,0,0,0,5532.0,4648.0,162.0,360.0,1.0,1,8.618485442898109,8.444407421690585,5.093750200806762,0,0,0.45,0,1,0,0,0
475,1,1,0,1,16525.0,1014.0,150.0,360.0,1.0,1,9.71269017726113,6.922643891475888,5.017279836814924,0,0,0.4166666666666667,0,1,0,0,0
476,1,1,0,0,6700.0,1750.0,230.0,300.0,1.0,1,8.81001204797317,7.467942332285852,5.442417710521793,0,0,0.7666666666666667,0,1,0,1,0
477,1,1,0,0,2873.0,1872.0,132.0,360.0,1.0,0,7.96346006663897,7.5352967024440884,4.890349128221754,0,0,0.36666666666666664,0,1,0,1,0
478,1,1,0,1,16667.0,2250.0,86.0,360.0,1.0,1,9.721245992542345,7.719129840906732,4.465908118654584,0,0,0.2388888888888889,1,0,0,1,0
479,1,1,0,0,2947.0,1603.0,146.41216216216216,360.0,1.0,0,7.988882253309227,7.38025578842646,4.9932324876279095,0,0,0.40670045045045045,0,1,0,0,1
480,0,0,1,0,4350.0,0.0,154.0,360.0,1.0,1,8.37816098272068,0.0,5.043425116919247,0,0,0.42777777777777776,0,0,0,0,0
481,1,1,1,0,3095.0,0.0,113.0,360.0,1.0,1,8.037866234709618,0.0,4.736198448394496,0,0,0.3138888888888889,0,0,1,0,0
482,1,1,0,0,2083.0,3150.0,128.0,360.0,1.0,1,7.642044402873258,8.055475141757274,4.859812404361672,0,0,0.35555555555555557,0,0,0,1,0
483,1,1,0,0,10833.0,0.0,234.0,360.0,1.0,1,9.290444616217844,0.0,5.459585514144159,0,0,0.65,0,0,0,1,0
484,1,1,0,0,8333.0,0.0,246.0,360.0,1.0,1,9.0280988119824,0.0,5.5093883366279774,0,0,0.6833333333333333,0,1,0,1,0
485,1,1,1,0,1958.0,2436.0,131.0,360.0,1.0,1,7.580189417944541,7.798523053625206,4.882801922586371,0,0,0.3638888888888889,1,0,0,0,0
486,1,0,0,0,3547.0,0.0,80.0,360.0,1.0,0,8.17413934342947,0.0,4.394449154672439,0,0,0.2222222222222222,0,1,0,0,0
487,1,1,0,0,18333.0,0.0,164.75,360.0,1.0,0,9.816512538521721,0.0,6.2166061010848646,0,0,1.3888888888888888,1,0,0,0,1
488,1,1,0,1,4583.0,2083.0,160.0,360.0,1.0,1,8.430327258394575,7.642044402873258,5.081404364984463,0,0,0.4444444444444444,0,1,0,1,0
489,1,0,0,0,2435.0,0.0,75.0,360.0,1.0,0,7.798112628829788,0.0,4.330733340286331,0,0,0.20833333333333334,0,0,0,0,1
490,1,0,1,0,2699.0,2785.0,96.0,360.0,1.0,1,7.90100705199242,7.932362154339751,4.574710978503383,0,0,0.26666666666666666,0,0,0,1,0
491,1,1,1,0,5333.0,1131.0,186.0,360.0,1.0,1,8.58185670474196,7.0317412587631285,5.231108616854587,0,0,0.5166666666666667,1,0,0,0,1
492,1,0,1,0,3691.0,0.0,110.0,360.0,1.0,1,8.213923595622743,0.0,4.709530201312334,0,0,0.3055555555555556,0,0,0,0,0
493,0,0,1,1,17263.0,0.0,225.0,360.0,1.0,1,9.756378687497916,0.0,5.420534999272286,0,0,0.625,0,0,0,1,0
494,1,1,0,0,3597.0,2157.0,119.0,360.0,1.0,0,8.188133414510478,7.67693714581808,4.787491742782046,0,0,0.33055555555555555,0,0,0,0,0
495,0,1,0,0,3326.0,913.0,105.0,84.0,1.0,1,8.109826276018477,6.81783057145415,4.663439094112067,0,0,1.25,1,0,0,1,0
496,1,1,1,0,2600.0,1700.0,107.0,360.0,1.0,1,7.8636512654486515,7.438971592395862,4.68213122712422,0,0,0.2972222222222222,0,0,0,0,0
497,1,1,0,0,4625.0,2857.0,111.0,12.0,1.0,1,8.439447842791385,7.957877358489813,4.718498871295094,0,0,9.25,0,0,0,0,1
498,1,1,0,1,2895.0,0.0,95.0,360.0,1.0,1,7.971085753505607,0.0,4.564348191467836,0,0,0.2638888888888889,1,0,0,1,0
499,1,0,0,0,6283.0,4416.0,209.0,360.0,1.0,0,8.745761999375512,8.393216011596527,5.3471075307174685,0,0,0.5805555555555556,0,0,0,0,0
500,0,0,0,0,645.0,3683.0,113.0,480.0,1.0,1,6.470799503782602,8.211754397375197,4.736198448394496,0,0,0.23541666666666666,0,0,0,0,0
501,0,0,0,0,3159.0,0.0,100.0,360.0,1.0,1,8.058327306580958,0.0,4.61512051684126,0,0,0.2777777777777778,0,0,0,1,0
502,1,1,0,0,4865.0,5624.0,208.0,360.0,1.0,1,8.490027523343468,8.63497622707262,5.342334251964811,0,0,0.5777777777777777,0,1,0,1,0
503,1,1,1,0,4050.0,5302.0,138.0,360.0,1.0,0,8.30671904320269,8.57602797713713,4.9344739331306915,0,0,0.38333333333333336,1,0,0,0,0
504,1,1,1,0,3814.0,1483.0,124.0,300.0,1.0,1,8.246695943718557,7.302496423727326,4.8283137373023015,0,0,0.41333333333333333,0,0,0,1,0
505,1,1,0,0,3510.0,4416.0,243.0,360.0,1.0,1,8.163656176168432,8.393216011596527,5.497168225293202,0,0,0.675,0,1,0,0,0
506,1,1,0,0,20833.0,2297.25,164.75,360.0,1.0,1,9.944341546544393,8.805075243870684,6.175867270105761,0,0,1.3333333333333333,0,0,0,0,1
507,1,0,0,0,3583.0,0.0,96.0,360.0,1.0,0,8.18423477409482,0.0,4.574710978503383,0,0,0.26666666666666666,0,0,0,0,1
508,1,1,0,1,2479.0,3013.0,188.0,360.0,1.0,1,7.8160138391590275,8.01102337918644,5.241747015059643,0,0,0.5222222222222223,0,0,0,0,1
509,0,0,0,0,13262.0,0.0,40.0,360.0,1.0,1,9.492733482494353,0.0,3.713572066704308,0,0,0.1111111111111111,1,0,0,0,1
510,1,0,1,0,3598.0,1287.0,100.0,360.0,1.0,0,8.188411308079031,7.160845906664299,4.61512051684126,0,0,0.2777777777777778,0,0,0,0,0
511,1,1,0,0,6065.0,2004.0,250.0,360.0,1.0,1,8.710454688248527,7.60339933974067,5.5254529391317835,0,0,0.6944444444444444,1,0,0,1,0
512,1,1,0,0,3283.0,2035.0,148.0,360.0,1.0,1,8.096817470572319,7.618742377670413,5.003946305945459,0,0,0.4111111111111111,0,1,0,0,1
513,1,1,0,0,2130.0,2297.25,70.0,180.0,1.0,0,7.664346632098617,8.80492526261806,4.2626798770413155,0,0,0.3888888888888889,0,0,0,1,0
514,1,0,0,0,5815.0,3666.0,164.75,360.0,1.0,0,8.668368019213355,8.207129168071326,5.7430031878094825,0,0,0.8638888888888889,0,0,0,0,0
515,1,1,0,0,3466.0,3428.0,150.0,360.0,1.0,1,8.151044945685024,8.14002395246292,5.017279836814924,0,0,0.4166666666666667,0,0,1,0,0
516,0,1,0,0,2031.0,1632.0,113.0,480.0,1.0,1,7.616775808698373,7.398174092970465,4.736198448394496,0,0,0.23541666666666666,0,1,0,1,0
517,1,1,1,0,3074.0,1800.0,123.0,360.0,1.0,0,8.031060180240619,7.496097345175956,4.820281565605037,0,0,0.3416666666666667,0,0,0,1,0
518,1,0,0,0,4683.0,1915.0,185.0,360.0,1.0,0,8.451907724717607,7.557994958530806,5.225746673713202,0,0,0.5138888888888888,0,0,0,1,0
519,0,0,1,0,3400.0,0.0,95.0,360.0,1.0,0,8.131824785007195,0.0,4.564348191467836,0,0,0.2638888888888889,0,0,0,0,0
520,1,1,1,0,2192.0,1742.0,45.0,360.0,1.0,1,7.693025748417888,7.463363045520021,3.828641396489095,0,0,0.125,0,1,0,1,0
521,1,0,0,0,2500.0,0.0,55.0,360.0,1.0,1,7.824445930877619,0.0,4.02535169073515,0,0,0.1527777777777778,0,0,0,1,0
522,1,1,0,1,5677.0,1424.0,100.0,360.0,1.0,1,8.644354337032917,7.261927092702751,4.61512051684126,0,0,0.2777777777777778,0,0,1,0,0
523,1,1,0,1,7948.0,2297.25,164.75,360.0,1.0,1,8.980801413573113,8.877242435993919,6.175867270105761,0,0,1.3333333333333333,0,1,0,0,0
524,1,0,0,0,4680.0,2087.0,146.41216216216216,360.0,1.0,0,8.45126704130007,7.643961949002529,4.9932324876279095,0,0,0.40670045045045045,0,0,0,1,0
525,1,1,0,1,17500.0,0.0,164.75,360.0,1.0,1,9.770013301136158,0.0,5.993961427306569,0,0,1.1111111111111112,0,1,0,0,0
